weight,timestamp
-5.18,2026-05-13 14:39:42.961113
-0.16,2026-05-13 14:39:42.972113
1.47,2026-05-13 14:39:42.983113
9.1,2026-05-13 14:39:42.994113
5.28,2026-05-13 14:39:43.004113
-5.83,2026-05-13 14:39:43.015113
-8.77,2026-05-13 14:39:43.026113
7.79,2026-05-13 14:39:43.037113
0.38,2026-05-13 14:39:43.048113
6.48,2026-05-13 14:39:43.058113
16.83,2026-05-13 14:39:43.057509
12.04,2026-05-13 14:39:43.068509
3.98,2026-05-13 14:39:43.079509
-6.7,2026-05-13 14:39:43.089509
2.23,2026-05-13 14:39:43.100509
0.16,2026-05-13 14:39:43.111509
1.91,2026-05-13 14:39:43.122509
4.3,2026-05-13 14:39:43.132509
0.38,2026-05-13 14:39:43.143509
-5.18,2026-05-13 14:39:43.154509
7.9,2026-05-13 14:39:43.165509
0.38,2026-05-13 14:39:43.175509
-10.73,2026-05-13 14:39:43.186509
-13.68,2026-05-13 14:39:43.197509
-19.34,2026-05-13 14:39:43.208509
-1.69,2026-05-13 14:39:43.218509
-4.74,2026-05-13 14:39:43.229509
-8.55,2026-05-13 14:39:43.240509
-21.08,2026-05-13 14:39:43.251509
-12.8,2026-05-13 14:39:43.261509
-23.81,2026-05-13 14:39:43.266275
-16.94,2026-05-13 14:39:43.277275
-8.77,2026-05-13 14:39:43.288275
-15.31,2026-05-13 14:39:43.298275
-20.21,2026-05-13 14:39:43.309275
-9.32,2026-05-13 14:39:43.320275
-7.14,2026-05-13 14:39:43.331275
-2.02,2026-05-13 14:39:43.341275
1.03,2026-05-13 14:39:43.352275
4.52,2026-05-13 14:39:43.363275
1.25,2026-05-13 14:39:43.374275
23.37,2026-05-13 14:39:43.384275
26.31,2026-05-13 14:39:43.395275
11.17,2026-05-13 14:39:43.406275
3.76,2026-05-13 14:39:43.417275
-19.56,2026-05-13 14:39:43.428275
-17.92,2026-05-13 14:39:43.438275
8.88,2026-05-13 14:39:43.449275
-0.16,2026-05-13 14:39:43.460275
-16.07,2026-05-13 14:39:43.471275
-12.48,2026-05-13 14:39:43.487668
-5.18,2026-05-13 14:39:43.498668
-18.03,2026-05-13 14:39:43.509668
5.61,2026-05-13 14:39:43.520668
9.53,2026-05-13 14:39:43.530668
8.12,2026-05-13 14:39:43.541668
-17.71,2026-05-13 14:39:43.552668
-27.73,2026-05-13 14:39:43.563668
-20.65,2026-05-13 14:39:43.573668
-4.09,2026-05-13 14:39:43.584668
-7.14,2026-05-13 14:39:43.595668
0.38,2026-05-13 14:39:43.606668
-4.63,2026-05-13 14:39:43.616668
-13.24,2026-05-13 14:39:43.627668
-0.38,2026-05-13 14:39:43.638668
13.89,2026-05-13 14:39:43.649668
9.97,2026-05-13 14:39:43.659668
-2.56,2026-05-13 14:39:43.670668
-2.78,2026-05-13 14:39:43.681668
2.89,2026-05-13 14:39:43.692668
5.61,2026-05-13 14:39:43.697778
-15.85,2026-05-13 14:39:43.708778
-6.38,2026-05-13 14:39:43.719778
12.8,2026-05-13 14:39:43.730778
2.45,2026-05-13 14:39:43.740778
-8.45,2026-05-13 14:39:43.751778
-12.37,2026-05-13 14:39:43.762778
-23.15,2026-05-13 14:39:43.773778
-7.9,2026-05-13 14:39:43.784778
-17.16,2026-05-13 14:39:43.794778
-15.64,2026-05-13 14:39:43.805778
-22.17,2026-05-13 14:39:43.816778
-13.68,2026-05-13 14:39:43.827778
-0.49,2026-05-13 14:39:43.837778
-2.78,2026-05-13 14:39:43.848778
-2.78,2026-05-13 14:39:43.859778
2.12,2026-05-13 14:39:43.870778
-11.61,2026-05-13 14:39:43.880778
-15.42,2026-05-13 14:39:43.891778
-18.91,2026-05-13 14:39:43.902778
-17.16,2026-05-13 14:39:43.920027
-0.38,2026-05-13 14:39:43.930027
1.47,2026-05-13 14:39:43.941027
-11.5,2026-05-13 14:39:43.952027
-5.83,2026-05-13 14:39:43.963027
-9.53,2026-05-13 14:39:43.973027
-25.22,2026-05-13 14:39:43.984027
-31.76,2026-05-13 14:39:43.995027
-5.5,2026-05-13 14:39:44.006027
-4.74,2026-05-13 14:39:44.016027
-17.6,2026-05-13 14:39:44.027027
-20.98,2026-05-13 14:39:44.038027
-17.38,2026-05-13 14:39:44.049027
-16.4,2026-05-13 14:39:44.059027
-13.46,2026-05-13 14:39:44.070027
-3.11,2026-05-13 14:39:44.081027
-4.63,2026-05-13 14:39:44.092027
-8.66,2026-05-13 14:39:44.102027
-22.5,2026-05-13 14:39:44.113027
-8.99,2026-05-13 14:39:44.124027
-2.45,2026-05-13 14:39:44.129828
2.34,2026-05-13 14:39:44.139828
-2.56,2026-05-13 14:39:44.150828
7.79,2026-05-13 14:39:44.161828
-7.68,2026-05-13 14:39:44.172828
-15.75,2026-05-13 14:39:44.183828
-21.85,2026-05-13 14:39:44.193828
-13.57,2026-05-13 14:39:44.204828
1.47,2026-05-13 14:39:44.215828
-5.39,2026-05-13 14:39:44.226828
1.14,2026-05-13 14:39:44.236828
-5.72,2026-05-13 14:39:44.247828
-0.06,2026-05-13 14:39:44.258828
7.9,2026-05-13 14:39:44.269828
-3.87,2026-05-13 14:39:44.279828
-14.0,2026-05-13 14:39:44.290828
-14.98,2026-05-13 14:39:44.301828
-19.99,2026-05-13 14:39:44.312828
-6.59,2026-05-13 14:39:44.322828
-0.93,2026-05-13 14:39:44.333828
-1.69,2026-05-13 14:39:44.351216
-18.91,2026-05-13 14:39:44.362216
-12.15,2026-05-13 14:39:44.372216
13.78,2026-05-13 14:39:44.383216
2.12,2026-05-13 14:39:44.394216
-4.52,2026-05-13 14:39:44.405216
-3.65,2026-05-13 14:39:44.415216
-0.38,2026-05-13 14:39:44.426216
0.27,2026-05-13 14:39:44.437216
10.73,2026-05-13 14:39:44.448216
0.6,2026-05-13 14:39:44.458216
-2.34,2026-05-13 14:39:44.469216
-4.3,2026-05-13 14:39:44.480216
0.38,2026-05-13 14:39:44.491216
-13.57,2026-05-13 14:39:44.501216
-11.5,2026-05-13 14:39:44.512216
-1.04,2026-05-13 14:39:44.523216
1.14,2026-05-13 14:39:44.534216
-11.93,2026-05-13 14:39:44.544216
-29.58,2026-05-13 14:39:44.555216
-13.78,2026-05-13 14:39:44.561258
-18.36,2026-05-13 14:39:44.572258
-6.7,2026-05-13 14:39:44.583258
14.11,2026-05-13 14:39:44.593258
25.77,2026-05-13 14:39:44.604258
17.6,2026-05-13 14:39:44.615258
14.33,2026-05-13 14:39:44.626258
17.16,2026-05-13 14:39:44.636258
4.74,2026-05-13 14:39:44.647258
2.78,2026-05-13 14:39:44.658258
7.46,2026-05-13 14:39:44.669258
-2.23,2026-05-13 14:39:44.679258
5.17,2026-05-13 14:39:44.690258
9.86,2026-05-13 14:39:44.701258
5.83,2026-05-13 14:39:44.712258
9.31,2026-05-13 14:39:44.722258
-0.71,2026-05-13 14:39:44.733258
-11.82,2026-05-13 14:39:44.744258
-17.92,2026-05-13 14:39:44.755258
-10.73,2026-05-13 14:39:44.765258
-8.23,2026-05-13 14:39:44.781689
-6.38,2026-05-13 14:39:44.792689
